Date,Company
2010-08,DNB
2010-08,R
2010-08,FLS
2010-08,SNA
2010-08,GWW
2010-08,DV
2010-08,MXA
2010-08,RL
2010-08,CERN
2010-08,WYNN
2010-08,HRL
2010-08,HAR
2010-08,DO
2010-08,CF
2010-08,EMN
2010-08,FMC
2010-08,ICE
2010-08,WHR
2010-08,CEPH
2010-08,TEG
2010-08,AN
2010-08,LXK
2010-08,IFF
2010-08,BIG
2010-08,TMK
2010-08,AVB
2010-08,MTZ
2010-08,ARG
2010-08,TIE
2010-08,SRCL
2010-08,ANF
2010-08,VFC
2010-08,FII
2010-08,SNI
2010-08,SHW
2010-08,BLL
2010-08,PDCO
2010-08,WAT
2010-08,ROP
2010-08,BCR
2010-08,NVLS
2010-08,MA
2010-08,ATI
2010-08,MEE
2010-08,COG
2010-08,DVA
2010-08,LH
2010-08,HP
2010-08,OKE
2010-08,WPI
2010-08,PNW
2010-08,BFB
2010-08,BMS
2010-08,AKS
2010-08,AVY
2010-08,QLG
2010-08,AIZ
2010-08,CRM
2010-08,SCG
2010-08,RDC
2010-08,NYT
2010-08,LLL
2010-08,PXD
2010-08,AIV
2010-08,WEC
2010-08,PLL
2010-08,PKI
2010-08,SJM
2010-08,EL
2010-08,SUN
2010-08,FTI
2010-08,SIAL
2010-08,ROST
2010-08,VAR
2010-08,HCN
2010-08,GR
2010-08,JEC
2010-08,RSHCQ
2010-08,APOL
2010-08,MWW
2010-08,EFX
2010-08,TIF
2010-08,VMC
2010-08,HRS
2010-08,URBN
2010-08,HAS
2010-08,FAST
2010-08,CTAS
2010-08,MKC
2010-08,PTV
2010-08,AIG
2010-08,FDO
2010-08,MOLX
2010-08,CLF
2010-08,PSA
2010-08,ORLY
2010-08,BXP
2010-08,CLX
2010-08,DRI
2010-08,TSO
2010-08,PCP
2010-08,ROK
2010-08,USX
2010-08,EQT
2010-08,NDAQ
2010-08,XRAY
2010-08,BEN
2010-08,LEG
2010-08,CVH
2010-08,RHI
2010-08,DGX
2010-08,FO
2010-08,FISV
2010-08,LO
2010-08,GME
2010-08,FLIR
2010-08,CSC
2010-08,LM
2010-08,MFE
2010-08,VTR
2010-08,COL
2010-08,TAP
2010-08,VNO
2010-08,GPC
2010-08,SEE
2010-08,RRC
2010-08,SWK
2010-08,PH
2010-08,LEN
2010-08,CINF
2010-08,PCL
2010-08,OI
2010-08,CHRW
2010-08,HSY
2010-08,HSP
2010-08,PPG
2010-08,JWN
2010-08,TDC
2010-08,ETN
2010-08,DTE
2010-08,RAI
2010-08,AYE
2010-08,HUM
2010-08,KLAC
2010-08,MWV
2010-08,WFM
2010-08,ZION
2010-08,APH
2010-08,NBL
2010-08,QEP
2010-08,ES
2010-08,CMA
2010-08,CFN
2010-08,FLR
2010-08,TER
2010-08,WYN
2010-08,IRM
2010-08,AKAM
2010-08,BMC
2010-08,DF
2010-08,LIFE
2010-08,JNS
2010-08,VRSN
2010-08,ITT
2010-08,CTXS
2010-08,MCHP
2010-08,DOV
2010-08,CPB
2010-08,RHT
2010-08,HOT
2010-08,ETR
2010-08,LUK
2010-08,MUR
2010-08,STZ
2010-08,JBL
2010-08,MCO
2010-08,TSS
2010-08,ETFC
2010-08,CMI
2010-08,CEG
2010-08,ZBH
2010-08,MJN
2010-08,RRD
2010-08,PBI
2010-08,EXPE
2010-08,PWR
2010-08,WY
2010-08,SVU
2010-08,APD
2010-08,EXPD
2010-08,TE
2010-08,KMX
2010-08,POM
2010-08,UNS
2010-08,LLTC
2010-08,CPWR
2010-08,CNX
2010-08,WFR
2010-08,FHN
2010-08,WDC
2010-08,ADSK
2010-08,CMS
2010-08,SNDK
2010-08,ECL
2010-08,BDX
2010-08,HOG
2010-08,JCP
2010-08,TGNA
2010-08,NSM
2010-08,AEE
2010-08,NTRS
2010-08,BIIB
2010-08,GOOGL
2010-08,GT
2010-08,CAM
2010-08,DPS
2010-08,SRE
2010-08,KG
2010-08,EOG
2010-08,K
2010-08,NRG
2010-08,AMP
2010-08,FIS
2010-08,MAR
2010-08,XLNX
2010-08,TROW
2010-08,NYX
2010-08,PCS
2010-08,BBBY
2010-08,GENZ
2010-08,BTU
2010-08,AON
2010-08,EKDKQ
2010-08,CBG
2010-08,LTD
2010-08,MCK
2010-08,TXT
2010-08,DHI
2010-08,ODP
2010-08,CI
2010-08,NI
2010-08,NWL
2010-08,SYK
2010-08,ED
2010-08,ABC
2010-08,EQR
2010-08,DISCA
2010-08,FRX
2010-08,NBR
2010-08,PGN
2010-08,HES
2010-08,SPG
2010-08,LDOS
2010-08,ADI
2010-08,IGT
2010-08,CTSH
2010-08,CTL
2010-08,NTH
2010-08,ALTR
2010-08,LNC
2010-08,FE
2010-08,COH
2010-08,TSN
2010-08,PX
2010-08,OMC
2010-08,AG
2010-08,KSS
2010-08,MYL
2010-08,HCP
2010-08,LOM
2010-08,FDX
2010-08,INTU
2010-08,NUE
2010-08,MHFI
2010-08,HNZ
2010-08,PHM
2010-08,PFG
2010-08,PAYX
2010-08,RSG
2010-08,CCE
2010-08,EIX
2010-08,STJ
2010-08,CB
2010-08,EA
2010-08,HRB
2010-08,UUM
2010-08,CB
2010-08,XL
2010-08,AMZN
2010-08,NTAP
2010-08,BBY
2010-08,SWN
2010-08,A
2010-08,NOVL
2010-08,LTR
2010-08,TW
2010-08,MAS
2010-08,APA
2010-08,CAH
2010-08,PCAR
2010-08,MAT
2010-08,NSC
2010-08,PCG
2010-08,PBCT
2010-08,RTN
2010-08,GD
2010-08,TLAB
2010-08,ITW
2010-08,NKE
2010-08,SWY
2010-08,CSX
2010-08,CA
2010-08,ANTM
2010-08,DNR
2010-08,AMT
2010-08,KIM
2010-08,TJX
2010-08,TMO
2010-08,KMB
2010-08,NEE
2010-08,CNP
2010-08,NOV
2010-08,M
2010-08,DE
2010-08,AET
2010-08,AVP
2010-08,BHI
2010-08,BRCM
2010-08,CCL
2010-08,MHS
2010-08,IP
2010-08,THC
2010-08,COST
2010-08,HIG
2010-08,CAG
2010-08,DVN
2010-08,GPS
2010-08,VISA
2010-08,COF
2010-08,XEL
2010-08,CELG
2010-08,IVZ
2010-08,PRU
2010-08,YUM
2010-08,PPL
2010-08,PA
2010-08,FCX
2010-08,HCBK
2010-08,SCN
2010-08,AEP
2010-08,WIN
2010-08,WM
2010-08,SLM
2010-08,IPG
2010-08,GNW
2010-08,CL
2010-08,NEM
2010-08,AAZ
2010-08,STI
2010-08,STT
2010-08,ADP
2010-08,PEG
2010-08,UNP
2010-08,TYC
2010-08,GS
2010-08,DHR
2010-08,PNC
2010-08,JNPR
2010-08,ADBE
2010-08,MI
2010-08,ALL
2010-08,MMC
2010-08,DC
2010-08,MON
2010-08,ESRX
2010-08,VLO
2010-08,AMD
2010-08,NVDA
2010-08,WMB
2010-08,SYY
2010-08,D
2010-08,BAX
2010-08,VIAB
2010-08,CAT
2010-08,ADM
2010-08,KR
2010-08,SE
2010-08,CHK
2010-08,LSI
2010-08,HST
2010-08,SLE
2010-08,EXC
2010-08,GIS
2010-08,AES
2010-08,PGR
2010-08,WU
2010-08,JCI
2010-08,CBS
2010-08,BBT
2010-08,EP
2010-08,MRO
2010-08,MMM
2010-08,HBAN
2010-08,SPLS
2010-08,TGT
2010-08,SBUX
2010-08,LUV
2010-08,EMR
2010-08,BA
2010-08,ALD
2010-08,FITB
2010-08,SYMC
2010-08,OXY
2010-08,SO
2010-08,GILD
2010-08,MU
2010-08,KEY
2010-08,MWZ
2010-08,HAL
2010-08,DD
2010-08,DTV
2010-08,AAPL
2010-08,UTX
2010-08,AMGN
2010-08,WAG
2010-08,SWG
2010-08,UPS
2010-08,FTR
2010-08,LLY
2010-08,AA
2010-08,MCD
2010-08,MDT
2010-08,UNH
2010-08,EBAY
2010-08,TWX
2010-08,DOW
2010-08,YHOO
2010-08,AEC
2010-08,BK
2010-08,TXN
2010-08,RN
2010-08,IBM
2010-08,DUK
2010-08,AMAT
2010-08,CVS
2010-08,SLBA
2010-08,XRX
2010-08,MS
2010-08,LOW
2010-08,COP
2010-08,QWST
2010-08,BSX
2010-08,ABT
2010-08,GLW
2010-08,PEP
2010-08,QCI
2010-08,BRKB
2010-08,HD
2010-08,BMY
2010-08,DELL
2010-08,KFT
2010-08,PM
2010-08,USB
2010-08,DIS
2010-08,CVX
2010-08,EMC
2010-08,WMT
2010-08,MO
2010-08,NCRA
2010-08,KO
2010-08,MOT
2010-08,HPQ
2010-08,JNJ
2010-08,CMCSA
2010-08,VZ
2010-08,PG
2010-08,S
2010-08,MRK
2010-08,F
2010-08,ORCL
2010-08,JPM
2010-08,XOM
2010-08,WFC
2010-08,INCO
2010-08,CSCO
2010-08,T
2010-08,MSFT
2010-08,PFE
2010-08,BAC
2010-08,GEC
2010-08,R
2010-09,GHC
2010-09,AZO
2010-09,MDP
2010-09,ISRG
2010-09,SHLD
2010-09,GAS
2010-09,PCLN
2010-09,DNB
2010-09,R
2010-09,FSLR
2010-09,FLS
2010-09,SNA
2010-09,GWW
2010-09,AN
2010-09,DV
2010-09,RL
2010-09,MXA
2010-09,HAR
2010-09,HRL
2010-09,DO
2010-09,CERN
2010-09,CF
2010-09,EMN
2010-09,FMC
2010-09,ICE
2010-09,ARG
2010-09,WYNN
2010-09,CEPH
2010-09,BIG
2010-09,WHR
2010-09,TEG
2010-09,LXK
2010-09,IFF
2010-09,TMK
2010-09,AVB
2010-09,SRCL
2010-09,MTZ
2010-09,VFC
2010-09,ANF
2010-09,SNI
2010-09,SHW
2010-09,TIE
2010-09,BLL
2010-09,NVLS
2010-09,WAT
2010-09,FII
2010-09,BCR
2010-09,ROP
2010-09,PDCO
2010-09,MA
2010-09,ATI
2010-09,MEE
2010-09,DVA
2010-09,LH
2010-09,BFB
2010-09,COG
2010-09,HP
2010-09,AIZ
2010-09,OKE
2010-09,WPI
2010-09,PNW
2010-09,QLG
2010-09,BMS
2010-09,AVY
2010-09,AKS
2010-09,SCG
2010-09,EL
2010-09,RDC
2010-09,LLL
2010-09,PXD
2010-09,PLL
2010-09,WEC
2010-09,CRM
2010-09,AIV
2010-09,PKI
2010-09,NYT
2010-09,SJM
2010-09,FTI
2010-09,ROST
2010-09,SUN
2010-09,SIAL
2010-09,VAR
2010-09,EFX
2010-09,GR
2010-09,RSHCQ
2010-09,JEC
2010-09,TIF
2010-09,APOL
2010-09,VMC
2010-09,URBN
2010-09,HRS
2010-09,MWW
2010-09,HCN
2010-09,FDO
2010-09,CTAS
2010-09,MKC
2010-09,AIG
2010-09,CLF
2010-09,PTV
2010-09,MOLX
2010-09,DRI
2010-09,ORLY
2010-09,CLX
2010-09,BXP
2010-09,PSA
2010-09,HAS
2010-09,ROK
2010-09,PCP
2010-09,XRAY
2010-09,TSO
2010-09,USX
2010-09,NDAQ
2010-09,WFM
2010-09,LEG
2010-09,BEN
2010-09,DGX
2010-09,FAST
2010-09,RHI
2010-09,CVH
2010-09,EQT
2010-09,FISV
2010-09,GME
2010-09,LO
2010-09,MFE
2010-09,FO
2010-09,LM
2010-09,CSC
2010-09,HSY
2010-09,VTR
2010-09,COL
2010-09,GPC
2010-09,TAP
2010-09,FLIR
2010-09,LEN
2010-09,SEE
2010-09,RRC
2010-09,PH
2010-09,PCL
2010-09,VNO
2010-09,CINF
2010-09,OI
2010-09,PPG
2010-09,TSS
2010-09,SWK
2010-09,CHRW
2010-09,TDC
2010-09,HSP
2010-09,ETN
2010-09,KLAC
2010-09,JWN
2010-09,DTE
2010-09,RAI
2010-09,HUM
2010-09,AYE
2010-09,MWV
2010-09,ZION
2010-09,APH
2010-09,VRSN
2010-09,NBL
2010-09,QEP
2010-09,CMA
2010-09,ES
2010-09,STZ
2010-09,BMC
2010-09,WYN
2010-09,FLR
2010-09,AKAM
2010-09,TER
2010-09,DF
2010-09,JNS
2010-09,LIFE
2010-09,ITT
2010-09,MCHP
2010-09,DOV
2010-09,ETR
2010-09,CTXS
2010-09,RHT
2010-09,HOT
2010-09,MUR
2010-09,CPB
2010-09,JBL
2010-09,LUK
2010-09,CMI
2010-09,ETFC
2010-09,ZBH
2010-09,IRM
2010-09,CEG
2010-09,MCO
2010-09,MJN
2010-09,RRD
2010-09,PBI
2010-09,EXPE
2010-09,PWR
2010-09,EXPD
2010-09,SVU
2010-09,APD
2010-09,TE
2010-09,CFN
2010-09,UNS
2010-09,CPWR
2010-09,POM
2010-09,KMX
2010-09,LLTC
2010-09,CNX
2010-09,ADSK
2010-09,WFR
2010-09,WDC
2010-09,CMS
2010-09,BDX
2010-09,SNDK
2010-09,ECL
2010-09,FHN
2010-09,HOG
2010-09,JCP
2010-09,TGNA
2010-09,DPS
2010-09,NSM
2010-09,AEE
2010-09,BIIB
2010-09,NTRS
2010-09,CAM
2010-09,GT
2010-09,SRE
2010-09,GOOGL
2010-09,KG
2010-09,AMP
2010-09,NRG
2010-09,EOG
2010-09,GENZ
2010-09,TROW
2010-09,XLNX
2010-09,NYX
2010-09,K
2010-09,MCK
2010-09,PCS
2010-09,FIS
2010-09,BBBY
2010-09,LTD
2010-09,BTU
2010-09,AON
2010-09,EKDKQ
2010-09,CI
2010-09,TXT
2010-09,ODP
2010-09,NI
2010-09,NWL
2010-09,ABC
2010-09,DHI
2010-09,ED
2010-09,INTU
2010-09,EQR
2010-09,DISCA
2010-09,NBR
2010-09,FRX
2010-09,MAR
2010-09,CBG
2010-09,HES
2010-09,PGN
2010-09,SPG
2010-09,LDOS
2010-09,NTH
2010-09,LOM
2010-09,IGT
2010-09,COH
2010-09,ADI
2010-09,TSN
2010-09,CTSH
2010-09,OMC
2010-09,CTL
2010-09,FE
2010-09,PX
2010-09,RSG
2010-09,ALTR
2010-09,AG
2010-09,KSS
2010-09,HRB
2010-09,MHFI
2010-09,MYL
2010-09,HCP
2010-09,FDX
2010-09,CB
2010-09,NUE
2010-09,LNC
2010-09,LTR
2010-09,HNZ
2010-09,PFG
2010-09,PAYX
2010-09,EIX
2010-09,UUM
2010-09,STJ
2010-09,EA
2010-09,CCE
2010-09,PHM
2010-09,CB
2010-09,SYK
2010-09,XL
2010-09,BBY
2010-09,SWN
2010-09,A
2010-09,CAH
2010-09,NOVL
2010-09,AMZN
2010-09,TW
2010-09,NTAP
2010-09,MAS
2010-09,MAT
2010-09,APA
2010-09,PCAR
2010-09,NSC
2010-09,PBCT
2010-09,RTN
2010-09,CSX
2010-09,GD
2010-09,TLAB
2010-09,SWY
2010-09,NKE
2010-09,CA
2010-09,PCG
2010-09,DNR
2010-09,ANTM
2010-09,TJX
2010-09,AMT
2010-09,KIM
2010-09,TMO
2010-09,KMB
2010-09,NEE
2010-09,AET
2010-09,NOV
2010-09,CNP
2010-09,M
2010-09,DE
2010-09,AVP
2010-09,BHI
2010-09,MHS
2010-09,CCL
2010-09,DVN
2010-09,IP
2010-09,COST
2010-09,GPS
2010-09,CAG
2010-09,HIG
2010-09,BRCM
2010-09,COF
2010-09,CELG
2010-09,XEL
2010-09,PRU
2010-09,YUM
2010-09,IVZ
2010-09,PA
2010-09,FCX
2010-09,SCN
2010-09,WM
2010-09,AEP
2010-09,THC
2010-09,PPL
2010-09,WIN
2010-09,SLM
2010-09,CL
2010-09,IPG
2010-09,GNW
2010-09,ADP
2010-09,NEM
2010-09,AAZ
2010-09,VISA
2010-09,UNP
2010-09,TYC
2010-09,STI
2010-09,STT
2010-09,ITW
2010-09,PEG
2010-09,GS
2010-09,JNPR
2010-09,ADBE
2010-09,PNC
2010-09,HCBK
2010-09,MI
2010-09,DHR
2010-09,WY
2010-09,ALL
2010-09,MON
2010-09,ESRX
2010-09,MMC
2010-09,DC
2010-09,VLO
2010-09,AMD
2010-09,NVDA
2010-09,BAX
2010-09,WMB
2010-09,SYY
2010-09,D
2010-09,VIAB
2010-09,CAT
2010-09,ADM
2010-09,LSI
2010-09,KR
2010-09,GIS
2010-09,SE
2010-09,CHK
2010-09,HST
2010-09,WU
2010-09,EXC
2010-09,SLE
2010-09,AES
2010-09,PGR
2010-09,JCI
2010-09,CBS
2010-09,BBT
2010-09,EP
2010-09,MRO
2010-09,MMM
2010-09,HBAN
2010-09,TGT
2010-09,SPLS
2010-09,BA
2010-09,SBUX
2010-09,LUV
2010-09,EMR
2010-09,ALD
2010-09,SYMC
2010-09,FITB
2010-09,OXY
2010-09,SO
2010-09,GILD
2010-09,MU
2010-09,DTV
2010-09,KEY
2010-09,DD
2010-09,MWZ
2010-09,HAL
2010-09,AAPL
2010-09,UTX
2010-09,AMGN
2010-09,WAG
2010-09,UPS
2010-09,SWG
2010-09,FTR
2010-09,LLY
2010-09,AA
2010-09,AEC
2010-09,MCD
2010-09,MDT
2010-09,UNH
2010-09,TWX
2010-09,EBAY
2010-09,DOW
2010-09,TXN
2010-09,BK
2010-09,RN
2010-09,IBM
2010-09,DUK
2010-09,AMAT
2010-09,YHOO
2010-09,CVS
2010-09,SLBA
2010-09,XRX
2010-09,MS
2010-09,LOW
2010-09,COP
2010-09,BSX
2010-09,ABT
2010-09,GLW
2010-09,PEP
2010-09,QCI
2010-09,HD
2010-09,DELL
2010-09,BMY
2010-09,BRKB
2010-09,QWST
2010-09,KFT
2010-09,PM
2010-09,DIS
2010-09,USB
2010-09,WMT
2010-09,CVX
2010-09,EMC
2010-09,MO
2010-09,HPQ
2010-09,NCRA
2010-09,KO
2010-09,MOT
2010-09,JNJ
2010-09,CMCSA
2010-09,VZ
2010-09,PG
2010-09,S
2010-09,MRK
2010-09,F
2010-09,ORCL
2010-09,JPM
2010-09,XOM
2010-09,WFC
2010-09,INCO
2010-09,CSCO
2010-09,T
2010-09,MSFT
2010-09,PFE
2010-09,BAC
2010-09,GEC
2010-09,R
2010-10,GHC
2010-10,AZO
2010-10,MDP
2010-10,ISRG
2010-10,SHLD
2010-10,GAS
2010-10,PCLN
2010-10,DNB
2010-10,R
2010-10,FSLR
2010-10,FLS
2010-10,SNA
2010-10,GWW
2010-10,AN
2010-10,DV
2010-10,RL
2010-10,MXA
2010-10,HAR
2010-10,HRL
2010-10,DO
2010-10,CERN
2010-10,CF
2010-10,EMN
2010-10,FMC
2010-10,ICE
2010-10,ARG
2010-10,WYNN
2010-10,CEPH
2010-10,BIG
2010-10,WHR
2010-10,TEG
2010-10,LXK
2010-10,IFF
2010-10,TMK
2010-10,AVB
2010-10,SRCL
2010-10,MTZ
2010-10,VFC
2010-10,ANF
2010-10,SNI
2010-10,SHW
2010-10,TIE
2010-10,BLL
2010-10,NVLS
2010-10,WAT
2010-10,FII
2010-10,BCR
2010-10,ROP
2010-10,MA
2010-10,PDCO
2010-10,ATI
2010-10,MEE
2010-10,DVA
2010-10,LH
2010-10,BFB
2010-10,COG
2010-10,HP
2010-10,AIZ
2010-10,OKE
2010-10,WPI
2010-10,PNW
2010-10,QLG
2010-10,BMS
2010-10,AVY
2010-10,AKS
2010-10,SCG
2010-10,EL
2010-10,LLL
2010-10,RDC
2010-10,PXD
2010-10,PLL
2010-10,WEC
2010-10,AIV
2010-10,CRM
2010-10,PKI
2010-10,NYT
2010-10,SJM
2010-10,FTI
2010-10,ROST
2010-10,SUN
2010-10,SIAL
2010-10,VAR
2010-10,EFX
2010-10,GR
2010-10,RSHCQ
2010-10,JEC
2010-10,TIF
2010-10,APOL
2010-10,VMC
2010-10,URBN
2010-10,HRS
2010-10,MWW
2010-10,HCN
2010-10,FDO
2010-10,CTAS
2010-10,MKC
2010-10,AIG
2010-10,CLF
2010-10,PTV
2010-10,MOLX
2010-10,DRI
2010-10,ORLY
2010-10,CLX
2010-10,BXP
2010-10,PSA
2010-10,HAS
2010-10,ROK
2010-10,PCP
2010-10,XRAY
2010-10,TSO
2010-10,USX
2010-10,NDAQ
2010-10,WFM
2010-10,LEG
2010-10,BEN
2010-10,DGX
2010-10,FAST
2010-10,RHI
2010-10,CVH
2010-10,EQT
2010-10,FISV
2010-10,GME
2010-10,LO
2010-10,MFE
2010-10,FO
2010-10,LM
2010-10,CSC
2010-10,HSY
2010-10,VTR
2010-10,COL
2010-10,GPC
2010-10,TAP
2010-10,FLIR
2010-10,LEN
2010-10,SEE
2010-10,RRC
2010-10,PH
2010-10,PCL
2010-10,VNO
2010-10,CINF
2010-10,OI
2010-10,PPG
2010-10,TSS
2010-10,SWK
2010-10,CHRW
2010-10,HSP
2010-10,TDC
2010-10,KLAC
2010-10,ETN
2010-10,JWN
2010-10,DTE
2010-10,RAI
2010-10,HUM
2010-10,AYE
2010-10,MWV
2010-10,ZION
2010-10,APH
2010-10,VRSN
2010-10,NBL
2010-10,QEP
2010-10,CMA
2010-10,ES
2010-10,STZ
2010-10,BMC
2010-10,WYN
2010-10,FLR
2010-10,AKAM
2010-10,TER
2010-10,DF
2010-10,JNS
2010-10,LIFE
2010-10,ITT
2010-10,MCHP
2010-10,DOV
2010-10,CTXS
2010-10,ETR
2010-10,RHT
2010-10,HOT
2010-10,MUR
2010-10,CPB
2010-10,JBL
2010-10,LUK
2010-10,CMI
2010-10,ETFC
2010-10,ZBH
2010-10,IRM
2010-10,CEG
2010-10,MCO
2010-10,MJN
2010-10,PBI
2010-10,RRD
2010-10,EXPE
2010-10,PWR
2010-10,EXPD
2010-10,SVU
2010-10,APD
2010-10,TE
2010-10,CFN
2010-10,UNS
2010-10,CPWR
2010-10,POM
2010-10,KMX
2010-10,LLTC
2010-10,CNX
2010-10,ADSK
2010-10,WFR
2010-10,WDC
2010-10,CMS
2010-10,BDX
2010-10,SNDK
2010-10,ECL
2010-10,FHN
2010-10,HOG
2010-10,JCP
2010-10,TGNA
2010-10,DPS
2010-10,NSM
2010-10,AEE
2010-10,NTRS
2010-10,CAM
2010-10,BIIB
2010-10,GT
2010-10,SRE
2010-10,GOOGL
2010-10,KG
2010-10,AMP
2010-10,NRG
2010-10,EOG
2010-10,GENZ
2010-10,TROW
2010-10,XLNX
2010-10,NYX
2010-10,K
2010-10,MCK
2010-10,PCS
2010-10,FIS
2010-10,BBBY
2010-10,LTD
2010-10,BTU
2010-10,EKDKQ
2010-10,CI
2010-10,TXT
2010-10,ODP
2010-10,ABC
2010-10,NI
2010-10,DHI
2010-10,ED
2010-10,INTU
2010-10,EQR
2010-10,DISCA
2010-10,FRX
2010-10,NBR
2010-10,MAR
2010-10,CBG
2010-10,PGN
2010-10,HES
2010-10,SPG
2010-10,LDOS
2010-10,NTH
2010-10,COH
2010-10,LOM
2010-10,ADI
2010-10,TSN
2010-10,IGT
2010-10,CTSH
2010-10,OMC
2010-10,CTL
2010-10,FE
2010-10,PX
2010-10,RSG
2010-10,ALTR
2010-10,AG
2010-10,KSS
2010-10,HRB
2010-10,MHFI
2010-10,MYL
2010-10,HCP
2010-10,FDX
2010-10,CB
2010-10,NUE
2010-10,NWL
2010-10,LNC
2010-10,LTR
2010-10,HNZ
2010-10,PFG
2010-10,PAYX
2010-10,EIX
2010-10,UUM
2010-10,STJ
2010-10,AON
2010-10,EA
2010-10,CCE
2010-10,PHM
2010-10,CB
2010-10,SYK
2010-10,XL
2010-10,SWN
2010-10,A
2010-10,BBY
2010-10,CAH
2010-10,NOVL
2010-10,AMZN
2010-10,TW
2010-10,NTAP
2010-10,MAS
2010-10,MAT
2010-10,APA
2010-10,PCAR
2010-10,NSC
2010-10,PBCT
2010-10,RTN
2010-10,CSX
2010-10,TLAB
2010-10,GD
2010-10,SWY
2010-10,NKE
2010-10,CA
2010-10,PCG
2010-10,ANTM
2010-10,DNR
2010-10,TJX
2010-10,AMT
2010-10,KIM
2010-10,TMO
2010-10,KMB
2010-10,NEE
2010-10,AET
2010-10,NOV
2010-10,CNP
2010-10,M
2010-10,DE
2010-10,AVP
2010-10,BHI
2010-10,MHS
2010-10,CCL
2010-10,DVN
2010-10,IP
2010-10,GPS
2010-10,COST
2010-10,CAG
2010-10,HIG
2010-10,BRCM
2010-10,COF
2010-10,XEL
2010-10,PRU
2010-10,YUM
2010-10,IVZ
2010-10,CELG
2010-10,PA
2010-10,FCX
2010-10,WM
2010-10,AEP
2010-10,PPL
2010-10,WIN
2010-10,SLM
2010-10,CL
2010-10,THC
2010-10,IPG
2010-10,GNW
2010-10,ADP
2010-10,NEM
2010-10,AAZ
2010-10,VISA
2010-10,UNP
2010-10,TYC
2010-10,STI
2010-10,STT
2010-10,ITW
2010-10,PEG
2010-10,GS
2010-10,JNPR
2010-10,ADBE
2010-10,PNC
2010-10,HCBK
2010-10,MI
2010-10,WY
2010-10,DHR
2010-10,ALL
2010-10,MON
2010-10,MMC
2010-10,ESRX
2010-10,DC
2010-10,SCN
2010-10,VLO
2010-10,AMD
2010-10,NVDA
2010-10,WMB
2010-10,BAX
2010-10,SYY
2010-10,D
2010-10,VIAB
2010-10,CAT
2010-10,ADM
2010-10,LSI
2010-10,GIS
2010-10,KR
2010-10,SE
2010-10,CHK
2010-10,HST
2010-10,WU
2010-10,EXC
2010-10,SLE
2010-10,AES
2010-10,PGR
2010-10,JCI
2010-10,CBS
2010-10,BBT
2010-10,EP
2010-10,MRO
2010-10,MMM
2010-10,HBAN
2010-10,TGT
2010-10,SPLS
2010-10,BA
2010-10,SBUX
2010-10,LUV
2010-10,EMR
2010-10,ALD
2010-10,SYMC
2010-10,FITB
2010-10,OXY
2010-10,SO
2010-10,GILD
2010-10,MU
2010-10,DTV
2010-10,KEY
2010-10,DD
2010-10,MWZ
2010-10,HAL
2010-10,AAPL
2010-10,UTX
2010-10,AMGN
2010-10,WAG
2010-10,UPS
2010-10,FTR
2010-10,SWG
2010-10,LLY
2010-10,AA
2010-10,AEC
2010-10,MCD
2010-10,MDT
2010-10,UNH
2010-10,TWX
2010-10,EBAY
2010-10,DOW
2010-10,TXN
2010-10,BK
2010-10,RN
2010-10,IBM
2010-10,DUK
2010-10,AMAT
2010-10,YHOO
2010-10,CVS
2010-10,SLBA
2010-10,XRX
2010-10,MS
2010-10,LOW
2010-10,COP
2010-10,BSX
2010-10,ABT
2010-10,GLW
2010-10,PEP
2010-10,QCI
2010-10,HD
2010-10,DELL
2010-10,BMY
2010-10,BRKB
2010-10,QWST
2010-10,KFT
2010-10,PM
2010-10,DIS
2010-10,USB
2010-10,WMT
2010-10,CVX
2010-10,EMC
2010-10,MO
2010-10,HPQ
2010-10,NCRA
2010-10,KO
2010-10,MOT
2010-10,JNJ
2010-10,CMCSA
2010-10,VZ
2010-10,PG
2010-10,S
2010-10,MRK
2010-10,F
2010-10,ORCL
2010-10,JPM
2010-10,XOM
2010-10,WFC
2010-10,INCO
2010-10,CSCO
2010-10,T
2010-10,MSFT
2010-10,PFE
2010-10,BAC
2010-10,GEC
2010-10,R
2010-11,GHC
2010-11,AZO
2010-11,MDP
2010-11,ISRG
2010-11,SHLD
2010-11,GAS
2010-11,PCLN
2010-11,DNB
2010-11,R
2010-11,FSLR
2010-11,FLS
2010-11,SNA
2010-11,GWW
2010-11,AN
2010-11,DV
2010-11,RL
2010-11,MXA
2010-11,HAR
2010-11,HRL
2010-11,DO
2010-11,CERN
2010-11,CF
2010-11,EMN
2010-11,FMC
2010-11,ICE
2010-11,ARG
2010-11,WYNN
2010-11,CEPH
2010-11,BIG
2010-11,WHR
2010-11,TEG
2010-11,LXK
2010-11,IFF
2010-11,TMK
2010-11,AVB
2010-11,SRCL
2010-11,VFC
2010-11,ANF
2010-11,SNI
2010-11,SHW
2010-11,TIE
2010-11,FII
2010-11,BLL
2010-11,NVLS
2010-11,WAT
2010-11,BCR
2010-11,ROP
2010-11,PDCO
2010-11,MA
2010-11,DVA
2010-11,ATI
2010-11,MEE
2010-11,LH
2010-11,BFB
2010-11,COG
2010-11,HP
2010-11,AIZ
2010-11,OKE
2010-11,PNW
2010-11,QLG
2010-11,BMS
2010-11,AVY
2010-11,AKS
2010-11,SCG
2010-11,RSHCQ
2010-11,EL
2010-11,LLL
2010-11,PXD
2010-11,PLL
